,mzmed,rtmed,isotopes
peakpos30894,1200.76696298004,8.326028200000001,[3896][M+3]+
peakpos30895,1200.77652481262,9.529470800000002,
peakpos30896,1200.98943060695,16.605382000000002,
peakpos30897,1201.09873055249,9.3642198,
peakpos30898,1201.7494331067699,6.0926065000000005,
peakpos30899,1201.99120885655,16.605384,
peakpos30900,1202.10236512645,9.39897255,
peakpos30901,1202.88272471729,7.80255485,[3900][M+3]2+
peakpos30902,1203.38558867919,7.79819605,[3900][M+4]2+
peakpos30903,1203.78528249358,8.709891800000001,[3899][M+4]+
peakpos30904,1203.87159736921,16.605394,
peakpos30905,1204.1147867653399,17.530166,[3902][M]+
peakpos30906,1204.90717893724,6.825437599999999,
peakpos30907,1205.11919532504,17.530166,[3902][M+1]+
peakpos30908,1205.33367295922,17.652307999999998,[3901][M+2]+
peakpos30909,1205.34329010391,7.55388838333333,
peakpos30910,1205.4725882864,13.4471915,[3903][M]+
peakpos30911,1206.12218845828,17.530166,[3902][M+2]+
peakpos30912,1206.32890027569,6.781813900000001,
peakpos30913,1206.33149595968,17.6523115,[3901][M+3]+
peakpos30914,1206.47514863293,13.447160833333301,[3903][M+1]+
peakpos30915,1206.49272746588,13.874678,[3904][M]+
peakpos30916,1206.49307922995,14.441764000000001,
peakpos30917,1206.92277845837,7.54952173333333,
peakpos30918,1207.12434573269,17.5221091666667,[3902][M+3]+
peakpos30919,1207.33057374024,17.652310500000002,[3901][M+4]+
peakpos30920,1207.4955927071198,13.874673000000001,[3904][M+1]+
peakpos30921,1207.9274521853301,7.5321036999999995,
peakpos30922,1208.33064713931,17.652314,[3901][M+5]+
peakpos30923,1208.4959750937198,13.871239666666698,[3904][M+2]+
peakpos30924,1208.79703882327,7.7035879000000005,[3905][M]+
peakpos30925,1208.79493180946,9.02314106666667,
peakpos30926,1208.83283171055,10.5595308333333,[3906][M]+
peakpos30927,1208.8395729624199,6.75560958333333,
peakpos30928,1209.3280075319901,17.652314,
peakpos30929,1209.75618787562,6.79093526666667,
peakpos30930,1209.80057519158,7.6973795,[3905][M+1]+
peakpos30931,1209.7986253177698,9.023969099999999,
peakpos30932,1209.83634413834,10.55945,[3906][M+1]+
peakpos30933,1210.81097835331,7.8592666,[3907][M]+
peakpos30934,1210.81130592466,9.31169853333333,
peakpos30935,1211.44863651691,14.4330465,
peakpos30936,1211.81517518517,7.85421636666667,[3907][M+1]+
peakpos30937,1211.8151753812301,9.412445,[3908][M]+
peakpos30938,1211.8152166963,9.21584006666667,[3909][M]+
peakpos30939,1211.96938946417,16.457069,
peakpos30940,1212.03358306041,10.1668545,
peakpos30941,1212.04847124782,17.84275,
peakpos30942,1212.7900888121499,7.9549058166666695,
peakpos30943,1212.81932035938,8.04684655,[3910][M]+
peakpos30944,1212.82015360023,7.84551823333333,
peakpos30945,1212.8206108526101,9.20973173333333,[3909][M+1]+
peakpos30946,1212.81887323063,9.41657,[3908][M+1]+
peakpos30947,1212.81677462007,7.392520299999999,
peakpos30948,1212.87547472176,4.72287645,[3911][M]+
peakpos30949,1212.97067543992,16.457069,
peakpos30950,1212.98907755294,16.762432999999998,
peakpos30951,1213.03560242132,10.158128999999999,
peakpos30952,1213.37695177358,7.7763914000000005,[3912][M]2+
peakpos30953,1213.4636129294302,6.19684056666667,[3913][M]+
peakpos30954,1213.73243809451,8.3260231,[3914][M]+
peakpos30955,1213.75220864731,9.015242500000001,
peakpos30956,1213.75286238458,7.7035879000000005,
peakpos30957,1213.78793143769,10.5594173333333,
peakpos30958,1213.7949894471199,7.94182056666667,
peakpos30959,1213.82243589804,8.03805948333333,[3910][M+1]+
peakpos30960,1213.82278949386,9.2159049,[3909][M+2]+
peakpos30961,1213.8783035511,7.776389200000001,[3912][M+1]2+
peakpos30962,1213.87760145822,4.722875599999999,[3911][M+1]+
peakpos30963,1213.98406607219,16.6053915,
peakpos30964,1213.99174945542,16.762431,
peakpos30965,1214.06330264331,9.4165658,[3915][M]+
peakpos30966,1214.38100433325,7.776389200000001,[3912][M+2]2+
peakpos30967,1214.46900427732,6.19086678333333,[3913][M+1]+
peakpos30968,1214.73581237795,8.3260194,[3914][M+1]+
peakpos30969,1214.7556695178098,7.70493073333333,
peakpos30970,1214.75665632871,9.01521203333333,
peakpos30971,1214.79118007953,10.5594415,
peakpos30972,1214.8833720586001,7.77638235,[3912][M+3]2+
peakpos30973,1214.98774592131,16.6053915,[3916][M]+
peakpos30974,1215.0659355477,9.4165616,[3915][M+1]+
peakpos30975,1215.4672584692,6.18951153333333,[3913][M+2]+
peakpos30976,1215.73667927125,8.32602175,[3914][M+2]+
peakpos30977,1215.75881232569,7.71004468333333,
peakpos30978,1215.76595253708,7.3663467,[3918][M]+
peakpos30979,1215.76617732091,7.863628,[3919][M]+
peakpos30980,1215.76727425612,9.21590405,[3920][M]+
peakpos30981,1215.99095876776,16.605392000000002,[3916][M+1]+
peakpos30982,1216.0645926033699,11.318458999999999,[3921][M]+
peakpos30983,1216.09316888435,15.314135666666699,
peakpos30984,1216.3848374748,17.8922038333333,[3922][M]+
peakpos30985,1216.46701869715,6.18497556666667,[3913][M+3]+
peakpos30986,1216.7399028073598,8.32586343333333,[3914][M+3]+
peakpos30987,1216.7707542174198,8.517707199999998,
peakpos30988,1216.77076867501,7.366357799999999,[3918][M+1]+
peakpos30989,1216.77161829941,7.8636332,[3919][M+1]+
peakpos30990,1216.7725774586802,9.2159032,[3920][M+1]+
peakpos30991,1216.86691927269,16.622839000000003,[3923][M]+
peakpos30992,1217.06803115458,11.318461,[3921][M+1]+
peakpos30993,1217.38647369789,17.8965331666667,[3922][M+1]+
peakpos30994,1217.74731533793,7.95088045,
peakpos30995,1217.77364571684,7.8723575,[3919][M+2]+
peakpos30996,1217.77433944804,9.21590405,[3920][M+2]+
peakpos30997,1217.7728544895301,7.36418343333333,[3918][M+2]+
peakpos30998,1217.86879726914,16.6141245,[3923][M+1]+
peakpos30999,1217.94373576018,16.771144,
peakpos31000,1218.07071187263,11.319599499999999,[3921][M+2]+
peakpos31001,1218.3645295033,16.6402346666667,[3923][M+2]2+
peakpos31002,1218.38462880163,17.891982000000002,[3922][M+2]+
peakpos31003,1218.7505525696401,7.9637392666666695,
peakpos31004,1218.7526627371499,8.71838605,[3917][M+3]+
peakpos31005,1218.77696820814,9.21361983333333,[3920][M+3]+
peakpos31006,1218.7763863939301,7.86296833333333,[3919][M+3]+
peakpos31007,1219.15107680925,17.835511,[3924][M]+
peakpos31008,1219.1508316985,18.184494,[3925][M]+
peakpos31009,1219.3670329552199,16.640293,[3926][M]+
peakpos31010,1219.38480800559,17.891986,[3922][M+3]+
peakpos31011,1219.48860866877,13.8746845,[3927][M]+
peakpos31012,1219.7556017619802,8.71828441666667,[3917][M+4]+
peakpos31013,1220.15530799621,17.835514,[3924][M+1]+
peakpos31014,1220.15528682589,18.184496499999998,[3925][M+1]+
peakpos31015,1220.34330244129,15.888237666666699,
peakpos31016,1220.36482398165,16.6402935,[3926][M+1]+
peakpos31017,1220.38336346819,17.896537166666697,[3922][M+4]+
peakpos31018,1220.49196070398,13.8676241666667,[3927][M+1]+
peakpos31019,1220.50899637474,14.1886168333333,[3928][M]+
peakpos31020,1220.50821065817,14.630896333333302,
peakpos31021,1220.8328148583198,8.32602175,[3929][M]+
peakpos31022,1221.13131476799,17.4167555,
peakpos31023,1221.15672752843,17.835511999999998,[3924][M+2]+
peakpos31024,1221.15593793619,18.188848999999998,[3925][M+2]+
peakpos31025,1221.3444982190802,15.892682500000001,
peakpos31026,1221.36399731198,16.635899333333303,[3926][M+2]+
peakpos31027,1221.3810411891802,17.8877043333333,[3922][M+5]+
peakpos31028,1221.51120506274,14.1850065,[3928][M+1]+
peakpos31029,1221.83499603904,8.32602175,[3929][M+1]+
peakpos31030,1222.13357695964,17.418757,[3930][M]+
peakpos31031,1222.1605842324,17.8267136666667,[3924][M+3]+
peakpos31032,1222.34493215357,15.83765,
peakpos31033,1222.36410840627,16.6402825,[3926][M+3]+
peakpos31034,1222.83905633283,8.326023,[3929][M+2]+
peakpos31035,1222.8476280432199,9.2682507,
peakpos31036,1223.13556876326,17.416757999999998,[3930][M+1]+
peakpos31037,1223.3443404730099,15.8948713333333,
peakpos31038,1223.84249329152,8.3260231,[3929][M+3]+
peakpos31039,1224.10507899847,18.180132500000003,[3932][M]+
peakpos31040,1224.34226460881,15.888234666666698,
peakpos31041,1224.79203434089,7.405132966666669,
peakpos31042,1225.10882583755,18.188855,[3932][M+1]+
peakpos31043,1225.3421897895098,15.825819000000001,
peakpos31044,1225.34095480273,16.044204999999998,
peakpos31045,1225.37681029335,7.75022355,[3933][M]2+
peakpos31046,1225.46324078291,14.635417000000002,[3934][M]+
peakpos31047,1225.7943470190899,7.401246899999999,
peakpos31048,1225.81555779328,8.1428113,[3935][M]+
peakpos31049,1225.88012011511,7.75455368333333,[3933][M+1]2+
peakpos31050,1226.38205318329,7.7502202,
peakpos31051,1226.46540752443,14.643284,[3934][M+1]+
peakpos31052,1226.8076819606802,7.5750711333333305,
peakpos31053,1226.80677486813,7.25081756666667,
peakpos31054,1226.8066996805999,10.0229005,
peakpos31055,1226.81913305655,8.1428111,[3935][M+1]+
peakpos31056,1226.8611979543598,8.7099006,[3931][M+4]+
peakpos31057,1226.88399982182,7.75021465,
peakpos31058,1227.74736653577,9.1984547,
peakpos31059,1227.7555767178599,5.92679918333333,
peakpos31060,1227.81020650404,10.015321,
peakpos31061,1227.8101851793801,9.8004301,
peakpos31062,1227.8109463072,7.24760036666667,
peakpos31063,1227.81144889332,7.58667795,[3936][M]+
peakpos31064,1227.82166792474,8.1348079,
peakpos31065,1228.16999359593,3.7571213666666696,[3937][M]2+
peakpos31066,1228.66994109022,3.75712066666667,[3937][M+1]2+
peakpos31067,1228.7600441311,5.9181127,
peakpos31068,1228.81297077301,7.58028143333333,[3936][M+1]+
peakpos31069,1228.8173149265199,7.41394095,
peakpos31070,1228.90760407687,6.7556417,
peakpos31071,1229.06257035928,9.320594300000002,
peakpos31072,1229.32451788351,6.755635000000001,
peakpos31073,1229.39945207017,16.300772333333303,
peakpos31074,1229.43834390708,6.19806176666667,
peakpos31075,1229.7470943329301,7.40597,
peakpos31076,1229.7619723141302,10.559448,
peakpos31077,1229.82511476249,6.75998193333333,[3938][M]2+
peakpos31078,1230.0646236073,9.311878300000002,
peakpos31079,1230.3278847150698,6.755637599999999,[3938][M+1]2+
peakpos31080,1230.36596231011,17.652307999999998,
peakpos31081,1230.40152041799,16.300435999999998,[3939][M]+
peakpos31082,1230.41936308534,17.2466048333333,
peakpos31083,1230.75002911307,7.40219068333333,
peakpos31084,1230.76522384585,10.559446000000001,
peakpos31085,1230.84240987091,7.5495527000000004,
peakpos31086,1231.06759576604,9.32053176666667,
peakpos31087,1231.3307816004901,6.52444325,
peakpos31088,1231.36489153423,17.6523115,[3940][M]+
peakpos31089,1231.39950482594,16.300048999999998,[3939][M+1]+
peakpos31090,1231.42021856594,17.245770999999998,[3941][M]+
peakpos31091,1231.74199157101,7.853911500000001,[3942][M]+
peakpos31092,1231.7428755335302,9.2071778,[3943][M]+
peakpos31093,1231.7427606553,9.503805999999999,
peakpos31094,1231.74044190927,7.357632799999999,
peakpos31095,1231.7635296850901,7.57415186666667,
peakpos31096,1231.76253833188,9.80210511666667,
peakpos31097,1231.76173748939,7.1492391,[3944][M]+
peakpos31098,1231.83055791468,6.520078400000001,
peakpos31099,1231.9320410545802,6.48949923333333,
peakpos31100,1232.07129708008,9.320603300000002,
peakpos31101,1232.14533242581,17.835517499999998,[3945][M]+
peakpos31102,1232.3337350644001,6.52008175,
peakpos31103,1232.36263896334,7.802550500000001,
peakpos31104,1232.3640699498899,17.652312,[3940][M+1]+
peakpos31105,1232.39895654444,16.300047,[3939][M+2]+
peakpos31106,1232.41900974393,17.2471265,[3941][M+1]+
peakpos31107,1232.74355089025,7.853911500000001,[3942][M+1]+
peakpos31108,1232.74414506455,9.21133716666667,[3943][M+1]+
peakpos31109,1232.74219339881,7.35567593333333,
peakpos31110,1232.76514190634,10.0225913333333,
peakpos31111,1232.76483077525,7.140514,[3944][M+1]+
peakpos31112,1232.7654219569301,7.58111846666667,
peakpos31113,1232.76444980554,9.787317983333331,
peakpos31114,1232.93868546622,7.8025592,[3946][M]+
peakpos31115,1233.14982009741,17.835525,[3945][M+1]+
peakpos31116,1233.36433352131,17.6524826666667,[3940][M+2]+
peakpos31117,1233.39588347062,16.3000425,[3939][M+3]+
peakpos31118,1233.41823701875,17.248296666666697,[3941][M+2]+
peakpos31119,1233.5035486890401,14.187810166666699,[3947][M]+
peakpos31120,1233.5446537972,5.93611073333333,
peakpos31121,1233.7463708797,7.85334871666667,[3942][M+2]+
peakpos31122,1233.74732797622,9.20845576666667,[3943][M+2]+
peakpos31123,1233.77118889401,7.5739510999999995,
peakpos31124,1233.8274452914,8.32596006666667,[3948][M]+
peakpos31125,1233.94066306638,7.80250326666667,[3946][M+1]+
peakpos31126,1234.1259187443,17.425448833333302,[3949][M]+
peakpos31127,1234.15168742343,17.8355215,[3945][M+2]+
peakpos31128,1234.36286579267,17.652314,[3940][M+3]+
peakpos31129,1234.5063088725399,14.187424666666699,[3947][M+1]+
peakpos31130,1234.52522042121,14.434984333333302,[3950][M]+
peakpos31131,1234.74876338631,7.85424333333333,[3942][M+3]+
peakpos31132,1234.747351743,9.21590595,[3943][M+3]+
peakpos31133,1234.77304258026,7.5750711333333305,
peakpos31134,1234.83035209753,8.32602175,[3948][M+1]+
peakpos31135,1235.1289811828,17.425448833333302,[3949][M+1]+
peakpos31136,1235.3704982658699,7.811275500000001,
peakpos31137,1235.52790007983,14.4330385,[3950][M+1]+
peakpos31138,1235.83394198226,8.3260231,[3948][M+2]+
peakpos31139,1235.8432584469801,16.387286,[3952][M]+
peakpos31140,1235.84342424221,17.6697555,
peakpos31141,1235.87499741947,7.8025621,
peakpos31142,1236.13263889325,17.4254468333333,[3949][M+2]+
peakpos31143,1236.37465884355,7.802563,
peakpos31144,1236.82824693987,7.69781156666667,
peakpos31145,1236.82647722757,9.0239675,[3953][M]+
peakpos31146,1236.8378079928698,8.32602175,[3948][M+3]+
peakpos31147,1236.84697377082,16.3829185,[3952][M+1]+
peakpos31148,1236.84835282524,16.8391876666667,
peakpos31149,1236.86442299997,10.5507285,
peakpos31150,1236.87529507547,7.802564299999999,
peakpos31151,1237.37756605638,7.7414822,
peakpos31152,1237.82930375249,9.02343453333333,[3953][M+1]+
peakpos31153,1237.83034866348,7.6964241333333305,
peakpos31154,1237.86656327515,10.559448,
peakpos31155,1237.8806250560199,7.7327745,
peakpos31156,1238.38207810911,7.7327667,
peakpos31157,1238.8347638269802,7.7035879000000005,
peakpos31158,1238.84260402615,7.8636303,[3954][M]+
peakpos31159,1238.84265564769,9.22459563333333,[3955][M]+
peakpos31160,1238.84281461236,8.870879233333339,
peakpos31161,1238.87112277981,10.550717500000001,
peakpos31162,1238.88308649854,7.7327633,
peakpos31163,1239.00302485365,16.788604,
peakpos31164,1239.84606567237,7.8636325,[3954][M+1]+
peakpos31165,1239.84611959626,9.22223033333333,[3955][M+1]+
peakpos31166,1239.8556051856199,8.709892,[3951][M+4]+
peakpos31167,1240.0065587501401,16.7798785,
peakpos31168,1240.82309503387,7.950877799999999,
peakpos31169,1240.8505074478599,8.0555686,[3956][M]+
peakpos31170,1240.85090397013,9.22459563333333,[3955][M+2]+
peakpos31171,1240.85094594606,7.8451864,
peakpos31172,1240.8497906728098,7.3794357,
peakpos31173,1240.8571500572,8.70955416666667,[3951][M+5]+
peakpos31174,1241.01987937077,16.9543056666667,
peakpos31175,1241.82504640087,7.95048765,
peakpos31176,1241.8524731961802,8.0468448,[3956][M+1]+
peakpos31177,1241.85267256123,9.2159032,[3955][M+3]+
peakpos31178,1242.0227031266,16.954365,
peakpos31179,1242.1109128412,15.331645000000002,
peakpos31180,1242.80190529923,7.78495083333333,
peakpos31181,1242.83685721435,7.18602946666667,[3957][M]+
peakpos31182,1242.85696076812,9.20973173333333,[3955][M+4]+
peakpos31183,1243.11300060455,15.331634,
peakpos31184,1243.80506005618,7.78394953333333,
peakpos31185,1243.8399839586698,7.17730436666667,[3957][M+1]+
peakpos31186,1244.3657601485002,7.79383695,[3959][M]2+
peakpos31187,1244.80920181575,7.78394953333333,
peakpos31188,1244.8671670697802,7.789471400000001,[3959][M+1]2+
peakpos31189,1244.8974586134698,16.823475333333302,
peakpos31190,1245.71888596447,7.40597,
peakpos31191,1245.81332596467,7.77069421666667,
peakpos31192,1245.97538064094,16.954355,
peakpos31193,1246.36096544893,17.652310999999997,[3958][M+2]+
peakpos31194,1246.72117485526,7.40179633333333,
peakpos31195,1246.9776371078399,16.954330333333303,
peakpos31196,1247.1820017904402,18.184492499999998,[3960][M]+
peakpos31197,1247.33786092406,16.430911,
peakpos31198,1247.35911576772,17.652312,[3958][M+3]+
peakpos31199,1247.5205020836,14.43304,[3961][M]+
peakpos31200,1247.73515135879,7.622577799999999,[3962][M]+
peakpos31201,1247.75639064498,7.20364613333333,
peakpos31202,1247.7569587183198,7.7760650666666695,
peakpos31203,1247.87166195134,7.77200253333333,
peakpos31204,1248.18494975876,18.18449,[3960][M+1]+
peakpos31205,1248.35738347038,17.652307999999998,[3958][M+4]+
peakpos31206,1248.37530624089,15.828925,
peakpos31207,1248.37379222638,7.77202625,
peakpos31208,1248.52212172608,14.437401000000001,[3961][M+1]+
peakpos31209,1248.5399032804598,14.634932000000001,
peakpos31210,1248.73951928858,7.636800999999999,[3962][M+1]+
peakpos31211,1248.7393869082302,7.1492391,
peakpos31212,1248.76089656689,7.7752259333333305,
peakpos31213,1248.76012929575,7.2078167,
peakpos31214,1249.18808827062,18.175722666666697,[3960][M+2]+
peakpos31215,1249.3567427539099,17.652312,[3958][M+5]+
peakpos31216,1249.37620773253,15.824377166666698,
peakpos31217,1249.3771127545199,16.036199,
peakpos31218,1249.74256014629,7.6171856833333305,[3962][M+2]+
peakpos31219,1249.76591355544,7.7760650666666695,
peakpos31220,1249.82253984967,7.69690181666667,
peakpos31221,1249.8593290629199,10.559724000000001,
peakpos31222,1250.3565768871902,17.6523095,
peakpos31223,1250.37564302925,15.886064000000001,
peakpos31224,1250.76657535511,7.77522453333333,
peakpos31225,1250.82544771856,7.70626916666667,
peakpos31226,1250.8782681237699,8.70986143333333,[3963][M]+
peakpos31227,1251.35557301307,17.6566745,
peakpos31228,1251.37359487884,15.9824263333333,
peakpos31229,1251.83772273596,7.85926605,
peakpos31230,1251.8376976829,9.40333395,[3964][M]+
peakpos31231,1251.88428922686,8.70969271666667,[3963][M+1]+
peakpos31232,1252.81959128775,7.40841618333333,
peakpos31233,1252.84132483248,9.40333395,[3964][M+1]+
peakpos31234,1252.8411998282002,8.0555698,[3965][M]+
peakpos31235,1252.8425881874,7.34695303333333,
peakpos31236,1252.8862820819,8.705331016666669,[3963][M+2]+
peakpos31237,1253.8179872579901,7.93343115,
peakpos31238,1253.82248662953,7.401245200000001,
peakpos31239,1253.84558331127,8.05562243333333,[3965][M+1]+
peakpos31240,1253.84494160942,8.5092335,
peakpos31241,1253.84612620165,9.40783655,[3964][M+2]+
peakpos31242,1254.01476208134,16.7667648333333,[3966][M]+
peakpos31243,1254.83750380239,7.4361433,
peakpos31244,1254.83853410022,9.7917162,[3967][M]+
peakpos31245,1254.83523310968,8.284953833333331,
peakpos31246,1254.83823146189,10.034432166666699,
peakpos31247,1254.84664735537,8.0555685,[3965][M+2]+
peakpos31248,1254.84678647987,9.40778068333333,[3964][M+3]+
peakpos31249,1255.01983135505,16.762434,[3966][M+1]+
peakpos31250,1255.8378066407402,7.21084011666667,
peakpos31251,1255.84278459784,10.02404,
peakpos31252,1255.84321299951,7.57359185,[3968][M]+
peakpos31253,1255.84235017364,9.7917076,[3967][M+1]+
peakpos31254,1255.8420911877301,8.2953763,
peakpos31255,1255.84152196816,8.5646912,
peakpos31256,1255.84232168347,7.1492391,
peakpos31257,1256.0226836967,16.762435,[3966][M+2]+
peakpos31258,1256.8394304960302,7.217288900000001,
peakpos31259,1256.84539057445,9.79603883333333,
peakpos31260,1256.84562176024,7.91591816666667,
peakpos31261,1256.8467070967301,7.571556533333331,[3968][M+1]+
peakpos31262,1256.8998921067,4.70559076666667,
peakpos31263,1257.4116104061,17.8965316666667,[3969][M]+
peakpos31264,1257.85129821012,7.4245272,
peakpos31265,1257.94076871265,7.7153205,
peakpos31266,1258.4121350559199,17.896174333333303,[3969][M+1]+
peakpos31267,1259.3912874106697,16.6402915,
peakpos31268,1259.41200752283,17.896392166666697,[3969][M+2]+
peakpos31269,1259.87186236899,7.7501574666666695,
peakpos31270,1260.03278987112,9.3118669,
peakpos31271,1260.17574401636,18.184487,[3970][M]+
peakpos31272,1260.37572628215,7.750213499999999,
peakpos31273,1260.3934303394801,16.640288,[3971][M]+
peakpos31274,1260.4107602449199,17.8965386666667,[3969][M+3]+
peakpos31275,1261.03629252928,9.3118669,
peakpos31276,1261.17953044625,18.184489499999998,[3970][M+1]+
peakpos31277,1261.37038152767,15.8948713333333,
peakpos31278,1261.3915315355698,16.640279999999997,[3971][M+1]+
peakpos31279,1261.41038083486,17.887857999999998,[3969][M+4]+
peakpos31280,1262.37155651894,15.8948713333333,[3972][M]+
peakpos31281,1262.39153197612,16.605389499999998,[3971][M+2]+
peakpos31282,1262.55498176516,14.808248833333302,
peakpos31283,1263.36988062396,15.8948713333333,[3972][M+1]+
peakpos31284,1263.39190532556,16.5966755,[3973][M]+
peakpos31285,1263.73174299982,7.7760650666666695,
peakpos31286,1263.8288621687,7.9814065,
peakpos31287,1264.37106499726,15.890426500000002,
peakpos31288,1264.3929922469501,16.596667999999998,[3973][M+1]+
peakpos31289,1264.7343101982801,7.7752259333333305,
peakpos31290,1264.8366630889698,7.55822196666667,
peakpos31291,1264.8933649257401,8.70989195,[3975][M]+
peakpos31292,1265.17627791006,15.349093,[3974][M+1]+
peakpos31293,1265.36825351499,15.892682500000001,
peakpos31294,1265.39069282099,16.596664,[3973][M+2]+
peakpos31295,1265.73706413691,7.77522453333333,
peakpos31296,1265.81727292287,7.40935985,[3976][M]+
peakpos31297,1265.89672299853,8.70989195,[3975][M+1]+
peakpos31298,1266.3664573787,16.036032333333303,
peakpos31299,1266.36827437311,15.824377666666699,
peakpos31300,1266.38902188209,16.587947500000002,[3973][M+3]+
peakpos31301,1266.8216425084,7.40939011666667,[3976][M+1]+
peakpos31302,1266.8586450391301,7.80692445,
peakpos31303,1266.90075485206,8.70986178333333,[3975][M+2]+
peakpos31304,1267.38766189284,16.588222000000002,[3973][M+4]+
peakpos31305,1267.75847355775,8.70986178333333,[3977][M]+
peakpos31306,1267.83247144187,7.42641355,[3976][M+2]+
peakpos31307,1267.8324999799001,9.79171205,
peakpos31308,1267.8320370833,10.044714,
peakpos31309,1267.90209759261,8.70949293333333,[3975][M+3]+
peakpos31310,1268.76288083642,8.70972403333334,[3977][M+1]+
peakpos31311,1268.81541539377,7.37963043333333,
peakpos31312,1268.8354830132,7.24346105,[3978][M]+
peakpos31313,1268.83743891174,7.5780080166666695,
peakpos31314,1268.83688286205,9.7917051,
peakpos31315,1268.83761111881,10.0301008333333,
peakpos31316,1269.05048475039,16.945652,
peakpos31317,1269.3644409256801,7.7981954,
peakpos31318,1269.52640398644,7.0981198,[3980][M]+
peakpos31319,1269.82069115331,7.38668136666667,
peakpos31320,1269.84057050762,7.242714500000001,[3978][M+1]+
peakpos31321,1269.84183075344,7.57350921666667,
peakpos31322,1269.8676823540302,7.8025616,
peakpos31323,1270.05416136359,16.9543056666667,
peakpos31324,1270.13148515409,15.349091,[3979][M+1]+
peakpos31325,1270.52972639853,7.09272878333333,[3980][M+1]+
peakpos31326,1270.82492659403,7.37963043333333,
peakpos31327,1270.8347225146301,7.78400126666667,
peakpos31328,1270.83413732087,7.19158055,
peakpos31329,1271.13565252181,15.3490995,[3979][M+2]+
peakpos31330,1271.5309705678599,7.09605396666667,[3980][M+2]+
peakpos31331,1271.8354484992199,7.784117599999999,
peakpos31332,1271.8725419237198,7.7327656000000005,
peakpos31333,1272.44666286979,17.242269,[3981][M]+
peakpos31334,1272.8415104461901,7.7827734666666695,
peakpos31335,1273.44474485437,17.250982,[3981][M+1]+
peakpos31336,1273.8427183106598,7.7752259333333305,
peakpos31337,1275.55144619346,14.812772500000001,
peakpos31338,1276.35361013472,18.306638,
peakpos31339,1276.8876468318801,6.95635593333333,
peakpos31340,1276.9201888476598,9.00610323333333,[3982][M]+
peakpos31341,1277.13916223294,15.584651999999998,
peakpos31342,1277.35441020575,18.310967333333302,[3983][M]+
peakpos31343,1277.88908699884,6.95469016666667,
peakpos31344,1277.92413658396,9.00534833333333,[3982][M+1]+
peakpos31345,1278.02528458413,10.454747,[3984][M]+
peakpos31346,1278.35089341737,18.310967333333302,[3983][M+1]+
peakpos31347,1278.90921395041,8.70952355,
peakpos31348,1279.02814381148,10.446194666666699,[3984][M+1]+
peakpos31349,1279.03411944157,17.063418,
peakpos31350,1279.35362084239,18.315296666666697,[3983][M+2]+
peakpos31351,1279.9118639575802,8.70989195,[3985][M]+
peakpos31352,1280.03207302908,16.788601,
peakpos31353,1280.03835241375,17.0590625,
peakpos31354,1280.35258608268,18.315296666666697,[3983][M+3]+
peakpos31355,1280.85271516408,8.4683588,
peakpos31356,1280.89003116981,9.21565665,
peakpos31357,1280.91659262813,8.700501733333331,[3985][M+1]+
peakpos31358,1281.0332290608198,16.7885985,
peakpos31359,1281.0521052475,17.137579000000002,
peakpos31360,1281.35079966827,18.315297666666698,[3983][M+4]+
peakpos31361,1281.81128992647,7.388521400000001,
peakpos31362,1281.8582663827,8.47400936666667,
peakpos31363,1281.89243949956,9.2333527,
peakpos31364,1282.04637256044,16.954365,
peakpos31365,1282.05504981221,17.1375765,[3986][M]+
peakpos31366,1282.34864451622,18.3153041666667,[3983][M+5]+
peakpos31367,1282.8605079141698,8.4682215,
peakpos31368,1283.05132246838,16.954366,[3987][M]+
peakpos31369,1283.0574214609699,17.137577,[3986][M+1]+
peakpos31370,1283.34840416301,18.3152986666667,
peakpos31371,1283.82632926775,7.21092625,
peakpos31372,1283.82832650931,7.784117599999999,
peakpos31373,1284.05398018489,16.9543625,[3987][M+1]+
peakpos31374,1284.34721140831,18.306635500000002,
peakpos31375,1284.74765376623,8.701168199999998,
peakpos31376,1284.82944917403,7.20736323333333,
peakpos31377,1284.83184221929,7.783361500000001,
peakpos31378,1284.99296762267,17.059062,
peakpos31379,1285.75211227408,8.71422738333333,
peakpos31380,1285.80833268948,8.4743353,
peakpos31381,1285.83472142319,7.77522453333333,
peakpos31382,1286.00645704873,17.1375765,
peakpos31383,1286.29896064411,3.0642544999999997,
peakpos31384,1286.8007719934599,3.06962855,
peakpos31385,1286.81445015765,8.46819083333333,
peakpos31386,1286.82893967667,7.31052916666667,
peakpos31387,1286.82929474955,8.31721631666667,
peakpos31388,1287.01084339137,17.137577,[3988][M]+
peakpos31389,1287.8315056689698,7.30480811666667,
peakpos31390,1288.01280682889,17.137579000000002,[3988][M+1]+
peakpos31391,1289.60890504075,6.74580876666667,[3990][M]+
peakpos31392,1289.87151863449,9.4689069,[3991][M]+
peakpos31393,1290.40510704603,18.5072885,
peakpos31394,1290.61194838121,6.7454134,[3990][M+1]+
peakpos31395,1290.8742154777901,9.469165199999999,[3991][M+1]+
peakpos31396,1291.40603791306,18.50729,[3992][M]+
peakpos31397,1291.87635662747,9.469165199999999,[3991][M+2]+
peakpos31398,1292.1936244278802,15.366480666666698,[3989][M+3]+
peakpos31399,1292.3830602529301,16.971808499999998,
peakpos31400,1292.4037928245698,18.5072885,[3992][M+1]+
peakpos31401,1293.38446789571,16.971811,[3994][M]+
